ManagedAreaName|AreaID|ProgramID|ProgramName|ProgramLocationID|ParameterName|RelativeDepth|N_Data|N_Years|EarliestYear|LatestYear|EarliestSampleDate|LastSampleDate|Median|SufficientData|Independent|tau|p|SenSlope|SenIntercept|ChiSquared|pChiSquared|ub|lb|Trend|Website|TrendIcon|TrendText
Florida Keys National Marine Sanctuary|15|10004|Florida Keys Aquatic Preserves Continuous Water Quality Monitoring|FKLK|Dissolved Oxygen|Surface|51715|2|2024|2025|2024-01-01T00:00:00Z|2025-12-31T23:45:00Z|6.2|FALSE|||||||||||1|2|Insufficient data
Florida Keys National Marine Sanctuary|15|10004|Florida Keys Aquatic Preserves Continuous Water Quality Monitoring|FKLK|Dissolved Oxygen Saturation|Surface|51731|2|2024|2025|2024-01-01T00:00:00Z|2025-12-31T23:45:00Z|93.6|FALSE|||||||||||1|2|Insufficient data
Florida Keys National Marine Sanctuary|15|10004|Florida Keys Aquatic Preserves Continuous Water Quality Monitoring|FKLK|Salinity|Surface|54579|2|2024|2025|2024-01-01T00:00:00Z|2025-12-31T23:45:00Z|36.5|FALSE|||||||||||1|2|Insufficient data
Florida Keys National Marine Sanctuary|15|10004|Florida Keys Aquatic Preserves Continuous Water Quality Monitoring|FKLK|Specific Conductivity|Surface|54579|2|2024|2025|2024-01-01T00:00:00Z|2025-12-31T23:45:00Z|55.16|FALSE|||||||||||1|2|Insufficient data
Florida Keys National Marine Sanctuary|15|10004|Florida Keys Aquatic Preserves Continuous Water Quality Monitoring|FKLK|Turbidity|Surface|41048|2|2024|2025|2024-01-01T00:00:00Z|2025-12-29T12:45:00Z|5|FALSE|||||||||||1|2|Insufficient data
Florida Keys National Marine Sanctuary|15|10004|Florida Keys Aquatic Preserves Continuous Water Quality Monitoring|FKLK|Water Temperature|Surface|54509|2|2024|2025|2024-01-01T00:00:00Z|2025-12-31T23:45:00Z|28.2|FALSE|||||||||||1|2|Insufficient data
Florida Keys National Marine Sanctuary|15|10004|Florida Keys Aquatic Preserves Continuous Water Quality Monitoring|FKLK|pH|Surface|54596|2|2024|2025|2024-01-01T00:00:00Z|2025-12-31T23:45:00Z|8.1|FALSE|||||||||||1|2|Insufficient data
Florida Keys National Marine Sanctuary|15|10004|Florida Keys Aquatic Preserves Continuous Water Quality Monitoring|FKTCB|Dissolved Oxygen|Surface|13514|2|2021|2022|2021-09-16T12:00:00Z|2022-12-31T23:45:00Z|6.4|FALSE|||||||||||1|2|Insufficient data
Florida Keys National Marine Sanctuary|15|10004|Florida Keys Aquatic Preserves Continuous Water Quality Monitoring|FKTCB|Dissolved Oxygen Saturation|Surface|17063|2|2021|2022|2021-09-16T12:00:00Z|2022-12-31T23:45:00Z|100.2|FALSE|||||||||||1|2|Insufficient data
Florida Keys National Marine Sanctuary|15|10004|Florida Keys Aquatic Preserves Continuous Water Quality Monitoring|FKTCB|Salinity|Surface|13641|2|2021|2022|2021-09-16T12:00:00Z|2022-11-29T10:00:00Z|37.9|FALSE|||||||||||1|2|Insufficient data
Florida Keys National Marine Sanctuary|15|10004|Florida Keys Aquatic Preserves Continuous Water Quality Monitoring|FKTCB|Specific Conductivity|Surface|13641|2|2021|2022|2021-09-16T12:00:00Z|2022-11-29T10:00:00Z|57.01|FALSE|||||||||||1|2|Insufficient data
Florida Keys National Marine Sanctuary|15|10004|Florida Keys Aquatic Preserves Continuous Water Quality Monitoring|FKTCB|Turbidity|Surface|19289|2|2021|2022|2021-09-16T12:00:00Z|2022-09-23T04:45:00Z|3|FALSE|||||||||||1|2|Insufficient data
Florida Keys National Marine Sanctuary|15|10004|Florida Keys Aquatic Preserves Continuous Water Quality Monitoring|FKTCB|Water Temperature|Surface|30145|2|2021|2022|2021-09-16T12:00:00Z|2022-11-29T10:00:00Z|26.7|FALSE|||||||||||1|2|Insufficient data
Florida Keys National Marine Sanctuary|15|10004|Florida Keys Aquatic Preserves Continuous Water Quality Monitoring|FKTCB|pH|Surface|22914|2|2021|2022|2021-09-16T12:00:00Z|2022-12-31T23:45:00Z|8.1|FALSE|||||||||||1|2|Insufficient data
Fort Pickens State Park Aquatic Preserve|17|505|Pensacola Bay Water Quality Monitoring Program|EX4|Dissolved Oxygen|Surface|2|1|2002|2002|2002-03-06T14:21:00Z|2002-03-06T14:21:00Z|8.32|FALSE|||||||||||1|2|Insufficient data
Fort Pickens State Park Aquatic Preserve|17|505|Pensacola Bay Water Quality Monitoring Program|EX4|Salinity|Surface|2|1|2002|2002|2002-03-06T14:21:00Z|2002-03-06T14:21:00Z|33.65|FALSE|||||||||||1|2|Insufficient data
Fort Pickens State Park Aquatic Preserve|17|505|Pensacola Bay Water Quality Monitoring Program|EX4|Water Temperature|Surface|2|1|2002|2002|2002-03-06T14:21:00Z|2002-03-06T14:21:00Z|13.62|FALSE|||||||||||1|2|Insufficient data
Fort Pickens State Park Aquatic Preserve|17|505|Pensacola Bay Water Quality Monitoring Program|P09|Dissolved Oxygen|Surface|364|10|2002|2016|2002-04-10T13:00:00Z|2016-09-06T15:55:00Z|6.81955|TRUE|TRUE|0.13878|0.09698|0.03327|6.7619|13.3077|0.2737|0.08394|-0.00482|0|1|0|No detectable trend
Fort Pickens State Park Aquatic Preserve|17|505|Pensacola Bay Water Quality Monitoring Program|P09|Dissolved Oxygen Saturation|Surface|358|10|2002|2016|2002-06-04T12:20:00Z|2016-09-06T15:55:00Z|96.9125|TRUE|TRUE|0.107|0.24456|0.38132|94.2647|9.4769|0.578|0.85459|-0.08928|0|1|0|No detectable trend
Fort Pickens State Park Aquatic Preserve|17|505|Pensacola Bay Water Quality Monitoring Program|P09|Fluorescent Dissolved Organic Matter|Surface|278|7|2009|2016|2009-10-07T15:13:00Z|2016-09-06T15:55:00Z|9.6913|TRUE|TRUE|-0.4031|0.00638|-3.14246|20.13908|9.128|0.6101|-1.09981|-4.49985|-2|0|-1|Decreasing trend
Fort Pickens State Park Aquatic Preserve|17|505|Pensacola Bay Water Quality Monitoring Program|P09|Salinity|Surface|373|10|2002|2016|2002-04-10T13:00:00Z|2016-09-06T15:55:00Z|25.9138|TRUE|TRUE|-0.17495|0.12957|-0.26708|28.24517|11.3498|0.4144|0.08871|-0.61541|0|1|0|No detectable trend
Fort Pickens State Park Aquatic Preserve|17|505|Pensacola Bay Water Quality Monitoring Program|P09|Turbidity|Surface|275|7|2009|2016|2009-10-07T15:13:00Z|2016-09-06T15:55:00Z|0.8469|TRUE|TRUE|0.06818|0.38203|0.0201|1.31446|7.9708|0.7159|0.08398|-0.08369|0|1|0|No detectable trend
Fort Pickens State Park Aquatic Preserve|17|505|Pensacola Bay Water Quality Monitoring Program|P09|Water Temperature|Surface|373|10|2002|2016|2002-04-10T13:00:00Z|2016-09-06T15:55:00Z|26.3914|TRUE|TRUE|0.09576|0.44851|0.04518|23.78565|9.9653|0.5335|0.13129|-0.05311|0|1|0|No detectable trend
Fort Pickens State Park Aquatic Preserve|17|505|Pensacola Bay Water Quality Monitoring Program|P09|pH|Surface|157|2|2015|2016|2015-04-29T11:15:00Z|2016-09-06T15:55:00Z|7.061|FALSE|||||||||||1|2|Insufficient data
Fort Pickens State Park Aquatic Preserve|17|505|Pensacola Bay Water Quality Monitoring Program|P26|Dissolved Oxygen|Surface|27|2|2011|2012|2011-06-02T15:09:00Z|2012-05-20T14:22:00Z|6.61|FALSE|||||||||||1|2|Insufficient data
Fort Pickens State Park Aquatic Preserve|17|505|Pensacola Bay Water Quality Monitoring Program|P26|Dissolved Oxygen Saturation|Surface|27|2|2011|2012|2011-06-02T15:09:00Z|2012-05-20T14:22:00Z|98.17|FALSE|||||||||||1|2|Insufficient data
Fort Pickens State Park Aquatic Preserve|17|505|Pensacola Bay Water Quality Monitoring Program|P26|Fluorescent Dissolved Organic Matter|Surface|25|2|2011|2012|2011-06-02T15:09:00Z|2012-05-20T14:22:00Z|20.51|FALSE|||||||||||0|2|Insufficient data
Fort Pickens State Park Aquatic Preserve|17|505|Pensacola Bay Water Quality Monitoring Program|P26|Salinity|Surface|27|2|2011|2012|2011-06-02T15:09:00Z|2012-05-20T14:22:00Z|26.38|FALSE|||||||||||1|2|Insufficient data
Fort Pickens State Park Aquatic Preserve|17|505|Pensacola Bay Water Quality Monitoring Program|P26|Turbidity|Surface|25|2|2011|2012|2011-06-02T15:09:00Z|2012-05-20T14:22:00Z|0.62|FALSE|||||||||||1|2|Insufficient data
Fort Pickens State Park Aquatic Preserve|17|505|Pensacola Bay Water Quality Monitoring Program|P26|Water Temperature|Surface|27|2|2011|2012|2011-06-02T15:09:00Z|2012-05-20T14:22:00Z|29.64|FALSE|||||||||||1|2|Insufficient data
Gasparilla Sound-Charlotte Harbor Aquatic Preserve|18|7|National Water Information System|02293252|Salinity|Surface|1002|4|2011|2014|2011-10-06T00:00:00Z|2014-07-07T00:00:00Z|30|FALSE|||||||||||1|2|Insufficient data
Gasparilla Sound-Charlotte Harbor Aquatic Preserve|18|7|National Water Information System|02293252|Water Temperature|Surface|1003|4|2011|2014|2011-10-06T00:00:00Z|2014-07-07T00:00:00Z|26.4|FALSE|||||||||||1|2|Insufficient data
Gasparilla Sound-Charlotte Harbor Aquatic Preserve|18|512|Charlotte Harbor Aquatic Preserves Continuous Water Quality Monitoring|CHEW1|Dissolved Oxygen|Bottom|57071|3|2024|2026|2024-01-24T12:15:00Z|2026-03-09T09:45:00Z|6.5|FALSE|||||||||||1|2|Insufficient data
Gasparilla Sound-Charlotte Harbor Aquatic Preserve|18|512|Charlotte Harbor Aquatic Preserves Continuous Water Quality Monitoring|CHEW1|Dissolved Oxygen Saturation|Bottom|57069|3|2024|2026|2024-01-24T12:15:00Z|2026-03-09T09:45:00Z|91|FALSE|||||||||||1|2|Insufficient data
Gasparilla Sound-Charlotte Harbor Aquatic Preserve|18|512|Charlotte Harbor Aquatic Preserves Continuous Water Quality Monitoring|CHEW1|Salinity|Bottom|73149|3|2024|2026|2024-01-24T12:15:00Z|2026-04-15T12:00:00Z|28.3|FALSE|||||||||||1|2|Insufficient data
Gasparilla Sound-Charlotte Harbor Aquatic Preserve|18|512|Charlotte Harbor Aquatic Preserves Continuous Water Quality Monitoring|CHEW1|Specific Conductivity|Bottom|73149|3|2024|2026|2024-01-24T12:15:00Z|2026-04-15T12:00:00Z|43.9|FALSE|||||||||||1|2|Insufficient data
Gasparilla Sound-Charlotte Harbor Aquatic Preserve|18|512|Charlotte Harbor Aquatic Preserves Continuous Water Quality Monitoring|CHEW1|Turbidity|Bottom|52078|3|2024|2026|2024-01-24T12:15:00Z|2026-03-09T09:45:00Z|2|FALSE|||||||||||1|2|Insufficient data
Gasparilla Sound-Charlotte Harbor Aquatic Preserve|18|512|Charlotte Harbor Aquatic Preserves Continuous Water Quality Monitoring|CHEW1|Water Temperature|Bottom|75227|3|2024|2026|2024-01-24T12:15:00Z|2026-04-15T12:00:00Z|25.8|FALSE|||||||||||1|2|Insufficient data
Gasparilla Sound-Charlotte Harbor Aquatic Preserve|18|512|Charlotte Harbor Aquatic Preserves Continuous Water Quality Monitoring|CHEW1|pH|Bottom|68600|3|2024|2026|2024-01-24T12:15:00Z|2026-04-15T12:00:00Z|7.9|FALSE|||||||||||1|2|Insufficient data
Guana River Marsh Aquatic Preserve|19|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|Chlorophyll a, Uncorrected for Pheophytin|Bottom|192880|7|2019|2025|2019-11-12T12:30:00Z|2025-12-31T23:45:00Z|7.8|TRUE|TRUE|0.05405|0.56846|0.06708|8.74917|6.5514|0.8342|0.31047|-0.19955|0|0|0|No detectable trend
Guana River Marsh Aquatic Preserve|19|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|Dissolved Oxygen|Bottom|708889|26|2001|2026|2001-01-01T00:00:00Z|2026-05-14T10:30:00Z|5.9|TRUE|TRUE|-0.07515|0.06558|-0.00552|5.80625|4.5816|0.9497|0.00067|-0.01149|0|1|0|No detectable trend
Guana River Marsh Aquatic Preserve|19|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|Dissolved Oxygen Saturation|Bottom|714707|26|2001|2026|2001-01-01T00:00:00Z|2026-05-14T10:30:00Z|82.3|TRUE|TRUE|-0.1482|0.00028|-0.1416|82.42871|7.1405|0.7876|-0.06267|-0.20597|-1|1|-1|Decreasing trend
Guana River Marsh Aquatic Preserve|19|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|Salinity|Bottom|713006|26|2001|2026|2001-01-01T00:00:00Z|2026-05-14T10:30:00Z|27.8|TRUE|TRUE|-0.25106|0|-0.27268|31.88134|8.0767|0.7064|-0.18379|-0.37014|-1|1|-1|Decreasing trend
Guana River Marsh Aquatic Preserve|19|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|Specific Conductivity|Bottom|713006|26|2001|2026|2001-01-01T00:00:00Z|2026-05-14T10:30:00Z|43.23|TRUE|TRUE|-0.25266|0|-0.3856|48.86833|8.2688|0.689|-0.25659|-0.51531|-1|1|-1|Decreasing trend
Guana River Marsh Aquatic Preserve|19|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|Turbidity|Bottom|689004|26|2001|2026|2001-01-01T00:00:00Z|2026-05-14T10:30:00Z|10|TRUE|TRUE|-0.12704|0.00175|-0.09126|14.35|5.9866|0.8743|-0.03286|-0.15693|-1|1|-1|Decreasing trend
Guana River Marsh Aquatic Preserve|19|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|Water Temperature|Bottom|763299|26|2001|2026|2001-01-01T00:00:00Z|2026-05-14T10:30:00Z|24.2|TRUE|TRUE|0.18059|0.00001|0.03557|23.62998|4.8275|0.9392|0.05209|0.01962|1|1|1|Increasing trend
Guana River Marsh Aquatic Preserve|19|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|pH|Bottom|705937|26|2001|2026|2001-01-01T00:00:00Z|2026-05-14T10:30:00Z|7.6|TRUE|TRUE|-0.17137|0.00002|-0.00325|7.60761|16.9164|0.1104|-0.00183|-0.0047|-1|1|-1|Decreasing trend
Guana River Marsh Aquatic Preserve|19|5062|FDEP Bureau of Survey and Mapping Continuous Water Quality Program|872-0494|Salinity|Surface|34918|2|2020|2021|2020-03-25T00:00:00Z|2021-01-05T14:42:00Z|8.99|FALSE|||||||||||1|2|Insufficient data
Guana River Marsh Aquatic Preserve|19|5062|FDEP Bureau of Survey and Mapping Continuous Water Quality Program|872-0494|Specific Conductivity|Surface|34929|2|2020|2021|2020-03-25T00:00:00Z|2021-01-05T14:42:00Z|14|FALSE|||||||||||1|2|Insufficient data
Guana River Marsh Aquatic Preserve|19|5062|FDEP Bureau of Survey and Mapping Continuous Water Quality Program|872-0494|Water Temperature|Surface|35473|2|2020|2021|2020-03-25T00:00:00Z|2021-01-05T14:48:00Z|22.34444|FALSE|||||||||||1|2|Insufficient data
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmfmwq|Chlorophyll a, Uncorrected for Pheophytin|Bottom|215779|7|2019|2025|2019-07-30T11:00:00Z|2025-12-31T23:45:00Z|5|TRUE|TRUE|-0.06154|0.47253|-0.0717|6.09289|7.1016|0.7908|0.15749|-0.20663|0|0|0|No detectable trend
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmfmwq|Dissolved Oxygen|Bottom|727585|26|2001|2026|2001-01-01T00:00:00Z|2026-05-14T07:45:00Z|6.5|TRUE|TRUE|0.09184|0.02566|0.00434|6.26055|6.1221|0.8651|0.00886|0.00057|1|1|1|Increasing trend
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmfmwq|Dissolved Oxygen Saturation|Bottom|740628|26|2001|2026|2001-01-01T00:00:00Z|2026-05-14T07:45:00Z|92.8|TRUE|TRUE|0.14713|0.00034|0.0786|89.31945|8.3154|0.6848|0.13035|0.03705|1|1|1|Increasing trend
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmfmwq|Salinity|Bottom|715475|26|2001|2026|2001-01-01T00:00:00Z|2026-05-14T07:45:00Z|34.4|TRUE|TRUE|-0.15148|0.00022|-0.0525|34.83899|5.1032|0.9261|-0.02499|-0.08038|-1|1|-1|Decreasing trend
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmfmwq|Specific Conductivity|Bottom|715474|26|2001|2026|2001-01-01T00:00:00Z|2026-05-14T07:45:00Z|52.22|TRUE|TRUE|-0.14651|0.00035|-0.07228|52.81395|5.4804|0.9057|-0.03549|-0.10956|-1|1|-1|Decreasing trend
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmfmwq|Turbidity|Bottom|726723|26|2001|2026|2001-01-01T00:00:00Z|2026-05-14T07:45:00Z|7|TRUE|TRUE|-0.13065|0.00149|-0.06898|8.89204|13.5343|0.2598|-0.02639|-0.10903|-1|1|-1|Decreasing trend
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmfmwq|Water Temperature|Bottom|760511|26|2001|2026|2001-01-01T00:00:00Z|2026-05-14T07:45:00Z|23.6|TRUE|TRUE|0.20608|0|0.04147|23.02626|6.6397|0.8275|0.05725|0.02637|1|1|1|Increasing trend
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmfmwq|pH|Bottom|711656|26|2001|2026|2001-01-01T00:00:00Z|2026-05-14T07:45:00Z|8|TRUE|TRUE|-0.14743|0.0003|-0.00201|7.98316|22.9406|0.018|-0.00093|-0.00313|-1|1|-1|Decreasing trend
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpcwq|Chlorophyll a, Uncorrected for Pheophytin|Bottom|212219|7|2019|2025|2019-06-04T10:45:00Z|2025-12-31T23:45:00Z|12.9|TRUE|TRUE|0.0616|0.60488|0.13175|14.1204|11.8976|0.3714|0.63678|-0.32189|0|0|0|No detectable trend
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpcwq|Dissolved Oxygen|Bottom|746219|26|2001|2026|2001-01-01T00:00:00Z|2026-05-21T02:00:00Z|5.5|TRUE|TRUE|0.05465|0.17135|0.00565|5.27498|20.1998|0.0427|0.01352|-0.00269|0|1|0|No detectable trend
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpcwq|Dissolved Oxygen Saturation|Bottom|747712|26|2001|2026|2001-01-01T00:00:00Z|2026-05-21T02:00:00Z|71.7|TRUE|TRUE|0.03546|0.35146|0.05083|67.86621|23.9328|0.013|0.16754|-0.06571|0|1|0|No detectable trend
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpcwq|Salinity|Bottom|755999|26|2001|2026|2001-01-01T00:00:00Z|2026-05-21T02:00:00Z|16.7|TRUE|TRUE|-0.1152|0.0054|-0.17525|16.35013|5.9948|0.8737|-0.04398|-0.27458|-1|1|-1|Decreasing trend
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpcwq|Specific Conductivity|Bottom|756766|26|2001|2026|2001-01-01T00:00:00Z|2026-05-21T02:00:00Z|27.2|TRUE|TRUE|-0.11963|0.00388|-0.27323|27.25212|6.1105|0.8659|-0.08211|-0.42902|-1|1|-1|Decreasing trend
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpcwq|Turbidity|Bottom|731428|26|2001|2026|2001-01-01T00:00:00Z|2026-05-21T02:00:00Z|9|TRUE|TRUE|-0.1543|0.00022|-0.08538|9.7034|11.4967|0.4026|-0.03759|-0.13856|-1|1|-1|Decreasing trend
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpcwq|Water Temperature|Bottom|764565|26|2001|2026|2001-01-01T00:00:00Z|2026-05-21T02:00:00Z|24.3|TRUE|TRUE|0.15632|0.00012|0.04318|23.69217|4.604|0.9488|0.06494|0.02082|1|1|1|Increasing trend
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpcwq|pH|Bottom|740446|26|2001|2026|2001-01-01T00:00:00Z|2026-05-21T02:00:00Z|7.4|TRUE|TRUE|-0.07467|0.07332|-0.00308|7.43439|15.6621|0.1541|0.00023|-0.00732|0|1|0|No detectable trend
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|Chlorophyll a, Uncorrected for Pheophytin|Bottom|192880|7|2019|2025|2019-11-12T12:30:00Z|2025-12-31T23:45:00Z|7.8|TRUE|TRUE|0.05405|0.56846|0.06708|8.74917|6.5514|0.8342|0.31047|-0.19955|0|0|0|No detectable trend
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|Dissolved Oxygen|Bottom|708889|26|2001|2026|2001-01-01T00:00:00Z|2026-05-14T10:30:00Z|5.9|TRUE|TRUE|-0.07515|0.06558|-0.00552|5.80625|4.5816|0.9497|0.00067|-0.01149|0|1|0|No detectable trend
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|Dissolved Oxygen Saturation|Bottom|714707|26|2001|2026|2001-01-01T00:00:00Z|2026-05-14T10:30:00Z|82.3|TRUE|TRUE|-0.1482|0.00028|-0.1416|82.42871|7.1405|0.7876|-0.06267|-0.20597|-1|1|-1|Decreasing trend
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|Salinity|Bottom|713006|26|2001|2026|2001-01-01T00:00:00Z|2026-05-14T10:30:00Z|27.8|TRUE|TRUE|-0.25106|0|-0.27268|31.88134|8.0767|0.7064|-0.18379|-0.37014|-1|1|-1|Decreasing trend
Guana Tolomato Matanzas National Estuarine Research Reserve|20|4054|Guana Tolomato Matanzas National Estuarine Research Reserve System-Wide Monitoring Program|gtmpiwq|Specific Conductivity|Bottom|713006|26|2001|2026|2001-01-01T00:00:00Z|2026-05-14T10:30:00Z|43.23|TRUE|TRUE|-0.25266|0|-0.3856|48.86833|8.2688|0.689|-0.25659|-0.51531|-1|1|-1|Decreasing trend
